Y轴坐标,主轴转速,Y轴功率,主轴功率,主轴负载,X轴负载,Y轴负载,Z轴负载,X轴电流,Y轴电流,Z轴电流,刃1磨损值,刃2磨损值,平均磨损值
30.884,5307.77,1.471,263.673,1.978,1.947,2.631,13.3,0.448,0.576,-2.399,0.290184993,0.295218131,0.292701562
30.884,5307.77,1.471,263.673,1.978,1.947,2.631,13.3,0.448,0.576,-2.399,0.290188166,0.295223644,0.292705905
31.564,5307.827,1.471,263.673,1.971,2.155,2.905,13.293,0.458,0.535,-2.425,0.29019084,0.295225546,0.292708193
32.224,5307.941,1.471,263.673,1.971,2.46,2.496,13.452,0.432,0.48,-2.415,0.290193706,0.295225824,0.292709765
32.224,5307.941,1.471,263.673,1.971,2.46,2.496,13.452,0.432,0.48,-2.415,0.290194196,0.295226396,0.292710296
32.904,5308.113,1.471,263.673,1.978,2.722,2.49,13.556,0.484,0.446,-2.435,0.290194325,0.295227918,0.292711121
32.904,5308.113,1.471,263.673,1.978,2.722,2.49,13.556,0.484,0.446,-2.435,0.290196393,0.295229563,0.292712978
33.564,5307.655,1.471,263.673,1.971,2.454,2.734,13.361,0.52,0.55,-2.401,0.290197392,0.295231302,0.292714347
33.564,5307.655,1.471,263.673,1.971,2.454,2.734,13.361,0.52,0.55,-2.401,0.290209021,0.295233147,0.292721084
34.224,5308.514,1.471,263.673,1.971,2.789,2.808,13.3,0.49,0.504,-2.391,0.290216977,0.295235808,0.292726393
34.224,5308.514,1.471,263.673,1.971,2.789,2.808,13.3,0.49,0.504,-2.391,0.290224698,0.295236478,0.292730588
34.904,5308.514,1.471,263.673,1.971,2.679,2.661,13.47,0.475,0.504,-2.417,0.290227388,0.295237104,0.292732246
34.904,5308.514,1.471,263.673,1.971,2.679,2.661,13.47,0.475,0.504,-2.417,0.290231716,0.295238614,0.292735165
35.564,5307.655,1.471,263.673,1.978,2.545,3.253,13.562,0.477,0.523,-2.413,0.290241188,0.295239027,0.292740108
36.244,5307.484,1.471,263.673,1.971,2.643,3.375,13.403,0.417,0.554,-2.394,0.290242332,0.295244097,0.292743214
36.244,5307.484,1.471,263.673,1.971,2.643,3.375,13.403,0.417,0.554,-2.394,0.290247,0.295245143,0.292746072
36.904,5307.713,1.471,263.673,1.965,2.124,2.814,13.44,0.385,0.514,-2.415,0.290250364,0.295253033,0.292751698
36.904,5307.713,1.471,263.673,1.965,2.124,2.814,13.44,0.385,0.514,-2.415,0.290254754,0.295253582,0.292754168
37.564,5307.941,1.471,263.673,1.978,2.808,3.253,13.538,0.386,0.566,-2.442,0.290255352,0.295264977,0.292760164
37.564,5307.941,1.471,263.673,1.978,2.808,3.253,13.538,0.386,0.566,-2.442,0.290256794,0.29526611,0.292761452
37.564,5307.941,1.471,263.673,1.978,2.808,3.253,13.538,0.386,0.566,-2.442,0.290263099,0.295268368,0.292765733
38.244,5307.655,1.471,263.673,1.971,2.917,3.467,13.538,0.367,0.518,-2.454,0.290264657,0.295279291,0.292771974
38.904,5307.484,1.471,263.673,1.971,2.014,2.826,13.531,0.379,0.504,-2.439,0.290266569,0.295284272,0.292775421
38.904,5307.484,1.471,263.673,1.971,2.014,2.826,13.531,0.379,0.504,-2.439,0.290275696,0.295287073,0.292781384
39.564,5307.198,1.471,263.673,1.971,2.783,3.07,13.275,0.359,0.516,-2.413,0.29027858,0.295287639,0.29278311
40.244,5307.026,1.471,263.673,1.971,2.435,3.04,13.348,0.371,0.485,-2.437,0.290279894,0.295293638,0.292786766
40.244,5307.026,1.471,263.673,1.971,2.435,3.04,13.348,0.371,0.485,-2.437,0.290287321,0.295295419,0.29279137
40.904,5307.999,1.471,263.673,1.971,2.46,2.655,13.501,0.438,0.443,-2.43,0.290289228,0.29530103,0.292795129
40.904,5307.999,1.471,263.673,1.971,2.46,2.655,13.501,0.438,0.443,-2.43,0.290292041,0.295304786,0.292798413
41.564,5307.77,1.471,263.673,1.971,2.209,2.844,13.574,0.378,0.523,-2.466,0.290294286,0.295310028,0.292802157
41.564,5307.77,1.471,263.673,1.971,2.209,2.844,13.574,0.378,0.523,-2.466,0.290302905,0.295316543,0.292809724
42.244,5308.228,1.471,263.673,1.965,1.843,2.679,13.593,0.395,0.509,-2.461,0.290305663,0.295318749,0.292812206
42.244,5308.228,1.471,263.673,1.965,1.843,2.679,13.593,0.395,0.509,-2.461,0.290307535,0.295321211,0.292814373
42.904,5307.827,1.471,263.673,1.959,2.478,2.997,13.513,0.438,0.485,-2.418,0.290308824,0.295321506,0.292815165
42.904,5307.827,1.471,263.673,1.959,2.478,2.997,13.513,0.438,0.485,-2.418,0.290313094,0.295323812,0.292818453
43.564,5308.285,1.471,263.673,1.965,1.764,2.539,13.544,0.405,0.511,-2.434,0.290314338,0.295330645,0.292822491
44.244,5308.514,1.471,263.673,1.965,1.917,2.606,13.745,0.431,0.432,-2.439,0.290316031,0.295333417,0.292824724
44.244,5308.514,1.471,263.673,1.965,1.917,2.606,13.745,0.431,0.432,-2.439,0.290318801,0.295333619,0.29282621
44.904,5307.713,1.471,263.673,1.978,2.698,3.027,13.678,0.48,0.528,-2.456,0.290320528,0.295334348,0.292827438
44.904,5307.713,1.471,263.673,1.978,2.698,3.027,13.678,0.48,0.528,-2.456,0.290322984,0.295336421,0.292829703
45.564,5308.228,1.471,263.673,1.978,1.971,2.74,13.678,0.489,0.509,-2.44,0.290323235,0.295354677,0.292838956
45.564,5308.228,1.471,263.673,1.978,1.971,2.74,13.678,0.489,0.509,-2.44,0.290326883,0.295356377,0.29284163
46.244,5308.399,1.471,263.673,1.978,2.148,2.716,13.672,0.502,0.456,-2.425,0.290328067,0.295357439,0.292842753
46.244,5308.399,1.471,263.673,1.978,2.148,2.716,13.672,0.502,0.456,-2.425,0.290328479,0.29536274,0.29284561
46.904,5307.884,1.471,263.673,1.971,2.82,3.186,13.495,0.508,0.579,-2.427,0.290329022,0.295363509,0.292846266
46.904,5307.884,1.471,263.673,1.971,2.82,3.186,13.495,0.508,0.579,-2.427,0.290329096,0.295364625,0.292846861
47.564,5307.884,0.736,263.673,1.971,2.301,2.563,13.763,0.475,0.42,-2.458,0.290329915,0.295366002,0.292847958
48.244,5307.884,0.736,263.673,1.978,2.478,2.307,13.708,0.42,0.398,-2.458,0.290331664,0.295380884,0.292856274
48.244,5307.884,0.736,263.673,1.978,2.478,2.307,13.708,0.42,0.398,-2.458,0.290334864,0.295382385,0.292858625
48.904,5307.198,1.471,263.673,1.984,2.393,2.899,13.501,0.429,0.533,-2.432,0.29033507,0.295385908,0.292860489
48.904,5307.198,1.471,263.673,1.984,2.393,2.899,13.501,0.429,0.533,-2.432,0.290337902,0.295393949,0.292865925
49.564,5308.285,1.471,263.673,1.984,2.606,2.545,13.544,0.402,0.438,-2.423,0.290342332,0.295394484,0.292868408
49.564,5308.285,1.471,263.673,1.984,2.606,2.545,13.544,0.402,0.438,-2.423,0.290347363,0.295396785,0.292872074
50.244,5308.8,1.471,263.673,1.984,2.802,2.533,13.611,0.371,0.496,-2.456,0.290371267,0.295397439,0.292884353
50.244,5308.8,1.471,263.673,1.984,2.802,2.533,13.611,0.371,0.496,-2.456,0.290372367,0.295399734,0.292886051
50.904,5307.77,1.471,263.673,1.99,1.849,2.478,13.654,0.359,0.463,-2.454,0.290376861,0.29540631,0.292891585
50.904,5307.77,1.471,263.673,1.99,1.849,2.478,13.654,0.359,0.463,-2.454,0.290379456,0.295407184,0.29289332
51.564,5308.285,1.471,263.673,1.984,2.777,2.783,13.629,0.383,0.508,-2.43,0.290380083,0.295431334,0.292905709
52.244,5308.399,1.471,263.673,1.984,2.533,2.649,13.434,0.407,0.545,-2.43,0.290383956,0.295431385,0.292907671
52.244,5308.399,1.471,263.673,1.984,2.533,2.649,13.434,0.407,0.545,-2.43,0.290393377,0.295436333,0.292914855
52.904,5307.827,1.471,263.673,1.996,1.959,2.814,13.647,0.379,0.52,-2.458,0.290394764,0.295437098,0.292915931
52.904,5307.827,1.471,263.673,1.996,1.959,2.814,13.647,0.379,0.52,-2.458,0.290395561,0.295439725,0.292917643
53.564,5308.17,1.471,263.673,1.996,2.338,2.692,13.69,0.426,0.569,-2.463,0.29039649,0.295440476,0.292918483
53.564,5308.17,1.471,263.673,1.996,2.338,2.692,13.69,0.426,0.569,-2.463,0.290403354,0.295442221,0.292922788
54.244,5308.342,1.471,263.673,1.99,2.051,2.631,13.501,0.446,0.584,-2.456,0.290409999,0.295451692,0.292930845
54.244,5308.342,1.471,263.673,1.99,2.051,2.631,13.501,0.446,0.584,-2.456,0.290411268,0.295453254,0.292932261
54.244,5308.342,1.471,263.673,1.99,2.051,2.631,13.501,0.446,0.584,-2.456,0.290411606,0.295457813,0.292934709
54.904,5308.056,1.471,263.673,1.996,2.234,2.686,13.812,0.395,0.473,-2.483,0.290415434,0.295460818,0.292938126
55.564,5307.598,1.471,263.673,1.996,2.026,2.429,13.507,0.444,0.518,-2.442,0.290416692,0.295460947,0.29293882
56.244,5307.999,1.471,263.673,2.002,2.161,2.643,13.501,0.468,0.54,-2.459,0.290417096,0.295463873,0.292940485
56.244,5307.999,1.471,263.673,2.002,2.161,2.643,13.501,0.468,0.54,-2.459,0.290418438,0.295465649,0.292942044
56.904,5307.484,1.471,263.673,2.008,2.594,2.423,13.66,0.456,0.444,-2.456,0.290422771,0.295465999,0.292944385
56.904,5307.484,1.471,263.673,2.008,2.594,2.423,13.66,0.456,0.444,-2.456,0.290422929,0.295471911,0.29294742
57.564,5307.827,1.471,263.673,2.014,2.362,2.917,13.684,0.499,0.514,-2.458,0.290425182,0.295474692,0.292949937
57.564,5307.827,1.471,263.673,2.014,2.362,2.917,13.684,0.499,0.514,-2.458,0.290426365,0.29548266,0.292954513
58.244,5308.228,1.471,272.462,2.014,2.57,3.131,13.721,0.525,0.573,-2.452,0.290429029,0.29548568,0.292957354
58.244,5308.228,1.471,272.462,2.014,2.57,3.131,13.721,0.525,0.573,-2.452,0.290432636,0.295487198,0.292959917
58.904,5308.17,1.471,272.462,2.02,2.795,2.496,13.544,0.499,0.443,-2.434,0.290437733,0.295487618,0.292962675
58.904,5308.17,1.471,272.462,2.02,2.795,2.496,13.544,0.499,0.443,-2.434,0.290441023,0.295507488,0.292974256
59.584,5308.628,1.471,272.462,2.02,2.618,2.582,13.525,0.46,0.455,-2.423,0.290442416,0.295509104,0.29297576
60.244,5308.056,1.471,272.462,2.026,2.594,3.064,13.708,0.463,0.593,-2.439,0.290445748,0.295511068,0.292978408
60.244,5308.056,1.471,272.462,2.026,2.594,3.064,13.708,0.463,0.593,-2.439,0.290446742,0.295514185,0.292980464
60.924,5307.827,1.471,272.462,2.026,2.692,3.027,13.733,0.408,0.52,-2.452,0.29044758,0.295518563,0.292983071
60.924,5307.827,1.471,272.462,2.026,2.692,3.027,13.733,0.408,0.52,-2.452,0.290450006,0.2955224,0.292986203
61.584,5308.113,1.471,272.462,2.026,2.118,2.679,13.519,0.393,0.485,-2.442,0.290464862,0.295535034,0.292999948
61.584,5308.113,1.471,272.462,2.026,2.118,2.679,13.519,0.393,0.485,-2.442,0.290467302,0.295536295,0.293001799
62.264,5308.17,1.471,272.462,2.026,1.99,2.802,13.428,0.378,0.521,-2.425,0.290469817,0.29553731,0.293003564
62.264,5308.17,1.471,272.462,2.026,1.99,2.802,13.428,0.378,0.521,-2.425,0.29047744,0.295547456,0.293012448
62.924,5307.655,1.471,272.462,2.032,2.863,3.314,13.647,0.342,0.487,-2.466,0.290478886,0.295547697,0.293013291
62.924,5307.655,1.471,272.462,2.032,2.863,3.314,13.647,0.342,0.487,-2.466,0.290485725,0.295549463,0.293017594
63.584,5307.884,1.471,272.462,2.026,2.02,2.594,13.574,0.373,0.472,-2.44,0.290490798,0.295549812,0.293020305
64.264,5308.456,1.471,272.462,2.026,2.319,2.917,13.538,0.417,0.521,-2.439,0.290495845,0.295550553,0.293023199
64.264,5308.456,1.471,272.462,2.026,2.319,2.917,13.538,0.417,0.521,-2.439,0.290497409,0.295553277,0.293025343
64.924,5307.484,1.471,272.462,2.032,2.399,2.887,13.422,0.362,0.458,-2.454,0.29050075,0.295554026,0.293027388
64.924,5307.484,1.471,272.462,2.032,2.399,2.887,13.422,0.362,0.458,-2.454,0.290503835,0.295558151,0.293030993
65.584,5307.312,1.471,272.462,2.039,2.478,3.168,13.599,0.434,0.55,-2.447,0.290506006,0.295560347,0.293033177
65.584,5307.312,1.471,272.462,2.039,2.478,3.168,13.599,0.434,0.55,-2.447,0.290507523,0.295566792,0.293037157
66.264,5307.598,1.471,272.462,2.032,2.545,2.911,13.69,0.448,0.472,-2.456,0.290522577,0.295577432,0.293050005
66.264,5307.598,1.471,272.462,2.032,2.545,2.911,13.69,0.448,0.472,-2.456,0.290528453,0.295581074,0.293054764
66.924,5308.17,1.471,272.462,2.039,1.874,2.582,13.696,0.398,0.525,-2.466,0.290529176,0.295586305,0.29305774
66.924,5308.17,1.471,272.462,2.039,1.874,2.582,13.696,0.398,0.525,-2.466,0.290530072,0.29558719,0.293058631
67.604,5308.285,1.471,272.462,2.045,1.862,2.753,13.666,0.434,0.465,-2.451,0.290530955,0.295589364,0.29306016
68.264,5307.999,1.471,272.462,2.032,2.692,3.18,13.538,0.479,0.549,-2.439,0.290533341,0.295593995,0.293063668
68.264,5307.999,1.471,272.462,2.032,2.692,3.18,13.538,0.479,0.549,-2.439,0.290541594,0.295599517,0.293070556
68.924,5308.8,1.471,272.462,2.039,1.984,2.802,13.702,0.467,0.509,-2.452,0.290542717,0.295602116,0.293072417
68.924,5308.8,1.471,272.462,2.039,1.984,2.802,13.702,0.467,0.509,-2.452,0.290548443,0.295604517,0.29307648
69.604,5309.086,1.471,272.462,2.039,2.191,2.747,13.806,0.513,0.504,-2.449,0.290548649,0.295624122,0.293086386
69.604,5309.086,1.471,272.462,2.039,2.191,2.747,13.806,0.513,0.504,-2.449,0.290554689,0.295626078,0.293090383
70.264,5307.827,1.471,272.462,2.032,2.948,3.29,13.562,0.528,0.554,-2.442,0.290559125,0.295627028,0.293093076
70.264,5307.827,1.471,272.462,2.032,2.948,3.29,13.562,0.528,0.554,-2.442,0.290560105,0.295627282,0.293093693
70.944,5307.827,1.471,272.462,2.02,2.795,3.168,13.348,0.497,0.557,-2.391,0.290570879,0.295633914,0.293102396
70.944,5307.827,1.471,272.462,2.02,2.795,3.168,13.348,0.497,0.557,-2.391,0.290570998,0.295636132,0.293103565
70.944,5307.827,1.471,272.462,2.02,2.795,3.168,13.348,0.497,0.557,-2.391,0.290573652,0.295642369,0.293108011
72.284,5308.113,1.471,263.673,2.008,2.606,2.393,13.513,0.407,0.468,-2.417,0.290579803,0.295650647,0.293115225
72.284,5308.113,1.471,263.673,2.008,2.606,2.393,13.513,0.407,0.468,-2.417,0.290584305,0.295667817,0.293126061
72.944,5307.198,1.471,263.673,2.002,2.179,2.393,13.483,0.39,0.533,-2.422,0.290586037,0.295670116,0.293128077
72.944,5307.198,1.471,263.673,2.002,2.179,3.003,13.483,0.39,0.533,-2.422,0.290587881,0.295670876,0.293129379
73.624,5307.026,1.471,263.673,2.002,1.868,3.003,13.538,0.352,0.545,-2.442,0.290589666,0.295681779,0.293135722
73.624,5307.026,1.471,263.673,2.002,1.868,2.771,13.538,0.352,0.545,-2.442,0.290591156,0.29568464,0.293137898
74.284,5307.941,1.471,263.673,1.996,2.765,2.716,13.373,0.374,0.436,-2.406,0.29060195,0.295685467,0.293143709
74.284,5307.941,1.471,263.673,1.996,2.765,2.716,13.373,0.374,0.436,-2.406,0.29060215,0.295686738,0.293144444
74.944,5307.484,1.471,263.673,1.996,1.801,2.673,13.196,0.352,0.518,-2.382,0.290603567,0.295690207,0.293146887
74.944,5307.484,1.471,263.673,1.996,1.801,2.673,13.196,0.352,0.518,-2.382,0.290616015,0.295693625,0.29315482
75.624,5308.113,1.471,263.673,1.996,1.923,2.716,13.507,0.361,0.521,-2.439,0.290616352,0.295696965,0.293156658
76.284,5309.372,1.471,263.673,1.996,2.374,2.917,13.318,0.427,0.506,-2.399,0.290619284,0.295700193,0.293159739
76.284,5309.372,1.471,263.673,1.996,2.374,2.917,13.318,0.427,0.506,-2.399,0.290622113,0.295705375,0.293163744
76.944,5308.456,1.471,263.673,1.99,2.057,2.924,13.501,0.371,0.55,-2.434,0.290627273,0.295709846,0.29316856
76.944,5308.456,1.471,263.673,1.99,2.057,2.924,13.501,0.371,0.55,-2.434,0.290636968,0.295711321,0.293174144
77.624,5308.514,1.471,263.673,1.99,2.271,2.856,13.379,0.393,0.49,-2.408,0.290639507,0.295714077,0.293176792
77.624,5308.514,1.471,263.673,1.99,2.271,2.856,13.379,0.393,0.49,-2.408,0.290645626,0.295714839,0.293180233
78.284,5307.941,1.471,263.673,1.99,2.051,2.545,13.19,0.453,0.581,-2.394,0.290654589,0.295720153,0.293187371
78.284,5307.941,1.471,263.673,1.99,2.051,2.545,13.19,0.453,0.581,-2.394,0.290657541,0.295724076,0.293190808
78.944,5308.456,1.471,263.673,1.984,2.38,2.71,13.397,0.422,0.472,-2.401,0.290658113,0.295733611,0.293195862
78.944,5308.456,1.471,263.673,1.984,2.38,2.71,13.397,0.422,0.472,-2.401,0.290659256,0.29574179,0.293200523
79.624,5308.17,1.471,263.673,1.984,2.631,2.399,13.324,0.456,0.456,-2.406,0.290660173,0.295745321,0.293202747
80.284,5308.17,1.471,263.673,1.984,2.35,2.905,13.147,0.496,0.578,-2.391,0.290663024,0.295752088,0.293207556
80.284,5308.17,1.471,263.673,1.984,2.35,2.905,13.147,0.496,0.578,-2.391,0.290666169,0.295754957,0.293210563
80.944,5308.228,1.471,263.673,1.984,2.789,2.557,13.464,0.497,0.453,-2.423,0.290669562,0.295769848,0.293219705
80.944,5308.228,1.471,263.673,1.984,2.789,2.557,13.464,0.497,0.453,-2.423,0.29067111,0.295770224,0.293220667
81.624,5307.999,1.471,263.673,1.984,2.869,2.759,13.544,0.52,0.502,-2.44,0.290672663,0.295777015,0.293224839
81.624,5307.999,1.471,263.673,1.984,2.869,2.759,13.544,0.52,0.502,-2.44,0.290673668,0.295777368,0.293225518
82.284,5307.426,1.471,263.673,1.984,2.618,3.156,13.654,0.523,0.59,-2.425,0.290675948,0.295781072,0.29322851
82.284,5307.426,1.471,263.673,1.984,2.618,3.156,13.654,0.523,0.59,-2.425,0.290676104,0.295782405,0.293229255
82.944,5308.514,1.471,263.673,1.978,2.808,2.808,13.409,0.497,0.511,-2.422,0.290676633,0.295784501,0.293230567
82.944,5308.514,1.471,263.673,1.978,2.808,2.808,13.409,0.497,0.511,-2.422,0.290680833,0.295791235,0.293236034
83.624,5308.228,1.471,263.673,1.971,2.57,2.649,13.263,0.46,0.455,-2.384,0.290685556,0.295792531,0.293239044
84.284,5307.941,1.471,263.673,1.978,2.71,3.156,13.513,0.441,0.602,-2.389,0.290686713,0.295795015,0.293240864
84.284,5307.941,1.471,263.673,1.978,2.71,3.156,13.513,0.441,0.602,-2.389,0.290694767,0.295795838,0.293245302
84.964,5308.056,1.471,263.673,1.984,2.826,3.162,13.538,0.385,0.549,-2.422,0.290706665,0.295799751,0.293253208
84.964,5308.056,1.471,263.673,1.984,2.826,3.162,13.538,0.385,0.549,-2.422,0.29071189,0.295802626,0.293257258
85.624,5308.685,1.471,263.673,1.984,2.1,2.509,13.428,0.379,0.444,-2.417,0.290712622,0.295806123,0.293259372
85.624,5308.685,1.471,263.673,1.984,2.1,2.509,13.428,0.379,0.444,-2.417,0.290717912,0.295806962,0.293262437
86.304,5308.17,1.471,263.673,1.984,2.087,2.82,13.348,0.388,0.511,-2.403,0.290723724,0.295819798,0.293271761
86.304,5308.17,1.471,263.673,1.984,2.087,2.82,13.348,0.388,0.511,-2.403,0.290729302,0.295820847,0.293275074
86.964,5307.884,1.471,263.673,1.984,2.887,2.997,13.147,0.349,0.526,-2.403,0.290731977,0.295820963,0.29327647
86.964,5307.884,1.471,263.673,1.984,2.887,2.997,13.147,0.349,0.526,-2.403,0.290739606,0.295821803,0.293280704
87.624,5307.827,1.471,263.673,1.99,2.246,2.899,13.226,0.412,0.49,-2.387,0.290740961,0.295824463,0.293282712
87.624,5307.827,1.471,263.673,1.99,2.246,2.899,13.226,0.412,0.49,-2.387,0.290745724,0.295825412,0.293285568
87.624,5307.827,1.471,263.673,1.99,2.246,2.899,13.226,0.412,0.49,-2.387,0.290759883,0.295833521,0.293296702
88.964,5308.514,1.471,263.673,1.99,2.289,2.887,13.348,0.385,0.528,-2.432,0.29076586,0.295834142,0.293300001
88.964,5308.514,1.471,263.673,1.99,2.289,2.887,13.348,0.385,0.528,-2.432,0.290774813,0.295836004,0.293305408
89.624,5307.312,1.471,263.673,1.99,2.643,3.003,13.367,0.453,0.49,-2.411,0.290775531,0.295840585,0.293308058
89.624,5307.312,1.471,263.673,1.99,2.643,3.003,13.367,0.453,0.49,-2.411,0.290777037,0.295846621,0.293311829
90.304,5307.713,1.471,263.673,1.99,2.673,3.192,13.44,0.463,0.555,-2.403,0.290779952,0.29585526,0.293317606
90.304,5307.713,1.471,263.673,1.99,2.673,3.192,13.44,0.463,0.555,-2.403,0.290788951,0.295862679,0.293325815
90.964,5307.999,1.471,263.673,1.99,1.874,2.533,13.171,0.431,0.453,-2.386,0.290798879,0.295870925,0.293334902
90.964,5307.999,1.471,263.673,1.99,1.874,2.533,13.171,0.431,0.453,-2.386,0.290800599,0.295871782,0.29333619
91.624,5307.541,1.471,263.673,1.99,2.692,3.137,13.354,0.479,0.545,-2.403,0.290802196,0.295874677,0.293338436
92.304,5307.655,1.471,263.673,1.996,2.844,3.278,13.312,0.509,0.59,-2.384,0.290807091,0.295879588,0.29334334
92.304,5307.655,1.471,263.673,1.996,2.844,3.278,13.312,0.509,0.59,-2.384,0.290813594,0.295882558,0.293348076
92.964,5309.029,1.471,263.673,1.996,2.081,2.808,13.318,0.502,0.463,-2.381,0.290814257,0.295886949,0.293350603
92.964,5309.029,1.471,263.673,1.996,2.081,2.808,13.318,0.502,0.463,-2.381,0.290815056,0.295891593,0.293353324
93.624,5307.598,1.471,263.673,1.996,2.93,3.082,13.184,0.525,0.545,-2.37,0.290817922,0.295893824,0.293355873
93.624,5307.598,1.471,263.673,1.996,2.93,3.082,13.184,0.525,0.545,-2.37,0.290823264,0.295901369,0.293362317
94.304,5308.113,1.471,263.673,1.996,2.924,3.027,13.22,0.531,0.523,-2.375,0.290824087,0.295903922,0.293364004
94.304,5308.113,1.471,263.673,1.996,2.924,3.027,13.22,0.531,0.523,-2.375,0.290839074,0.295913037,0.293376056
94.964,5308.571,1.471,263.673,1.996,2.417,2.563,13.281,0.494,0.439,-2.369,0.290839428,0.295918164,0.293378796
94.964,5308.571,1.471,263.673,1.996,2.417,2.563,13.281,0.494,0.439,-2.369,0.290839765,0.296845455,0.29384261
95.624,5307.484,1.471,263.673,1.996,2.826,3.094,13.049,0.496,0.569,-2.34,0.290840523,0.297438162,0.294139342
96.304,5307.655,1.471,263.673,1.99,2.411,2.917,13.007,0.434,0.549,-2.34,0.29085834,0.297575256,0.294216798
96.304,5307.655,1.471,263.673,1.99,2.411,2.917,13.007,0.434,0.549,-2.34,0.290863428,0.297628954,0.294246191
96.964,5308.571,1.471,254.884,1.898,2.209,2.313,13.269,0.366,0.451,-2.348,0.29095063,0.29777393,0.29436228
96.964,5308.571,1.471,254.884,1.898,2.209,2.313,13.269,0.366,0.451,-2.348,0.291515188,0.297903881,0.294709534
97.624,5307.426,1.471,228.517,1.746,1.617,2.551,12.738,0.277,0.439,-2.285,0.291802861,0.298070945,0.294936903
97.624,5307.426,1.471,228.517,1.746,1.617,2.551,12.738,0.277,0.439,-2.285,0.292117087,0.298137777,0.295127432
98.304,5307.198,1.471,210.938,1.611,1.08,2.509,12.769,0.195,0.439,-2.297,0.292493073,0.298140851,0.295316962
98.304,5307.198,1.471,210.938,1.611,1.08,2.509,12.769,0.195,0.439,-2.297,0.292681496,0.298741348,0.295711422
98.964,5307.713,1.471,202.149,1.495,1.166,2.716,12.939,0.144,0.502,-2.305,0.29350762,0.298900985,0.296204303
98.964,5307.713,1.471,202.149,1.495,1.166,2.716,12.939,0.144,0.502,-2.305,0.293728018,0.299464044,0.296596031
99.644,5307.941,1.471,184.571,1.404,0.903,2.673,12.555,0.108,0.535,-2.235,0.294,0.3,0.296725684
99.756,5308.571,1.471,272.462,2.051,0.659,2.795,13.361,0.138,-0.514,-2.514,0.294898485,0.301151393,0.298024939
99.756,5308.571,1.471,272.462,2.051,0.659,2.795,13.361,0.138,-0.514,-2.514,0.295850294,0.301684609,0.298767451
99.096,5307.312,1.471,272.462,2.057,0.781,3.198,14.075,0.142,-0.535,-2.524,0.296139812,0.301791084,0.298965448
99.096,5307.312,1.471,272.462,2.057,0.781,3.198,14.075,0.142,-0.535,-2.524,0.296739885,0.301997766,0.299368825
98.436,5307.541,1.471,272.462,2.057,0.684,3.088,13.434,0.13,-0.513,-2.555,0.296915558,0.303301354,0.300108456
98.436,5307.541,1.471,272.462,2.057,0.684,3.088,13.434,0.13,-0.513,-2.555,0.296996274,0.303585331,0.300290802
97.756,5308.113,1.471,272.462,2.057,0.708,3.137,13.739,0.103,-0.479,-2.529,0.297008488,0.303694448,0.300351468
